MapRefNo,GrLivArea,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,Renovated,latitude,longitude,isu_dist,airport_dist,downtown_dist,price_per_area
535106180,1524,5.158362492095249,1.5 STORY FINISHED ALL AGES,RL,1.8920946026904804,18.766302132166395,1.0,None,3.0,Lvl,AllPub,Inside,2.0,NAmes,Feedr,Norm,1Fam,1.5Fin,5,5,1958,1958,Gable,CompShg,MetalSd,MetalSd,BrkFace,180.0,0.8725028398084707,2.0,CBlock,1.2746243075610355,2.4341454443074553,1.8576374438380683,2.7052722588006533,460.0,4.119873494213048,0.0,414.0,874.0,GasW,2.191491427869529,1.0,FuseA,874,650,0,0.0,0.0,1,1,3,1,0.9106778858731488,7,7.0,0,0.0,Attchd,1958.0,1.1946754417305403,1.0,315.0,2.11249557097178,3.0,2.0,0,0,0,0,0,0,0.08467418783409197,0.6816695427368913,None,0,7,2007,WD ,Normal,No,42.04582264860672,-93.61812796437887,1.8411150941952088,3.8246186450357205,1.3433851691056815,94.48818897637794
532353050,912,5.158362492095249,1-STORY 1946 & NEWER ALL STYLES,RL,1.877307342556431,19.244538936103172,1.0,None,0.0037911103834481494,Lvl,AllPub,Inside,2.0,Sawyer,Norm,Norm,1Fam,1Story,5,6,1962,1962,Hip,CompShg,HdBoard,Plywood,None,0.0,0.8725028398084707,2.0,CBlock,1.2746243075610355,2.4341454443074553,1.8576374438380683,3.1799343302297918,737.0,4.119873494213048,0.0,175.0,912.0,GasA,2.191491427869529,1.0,SBrkr,912,0,0,1.0,0.0,1,0,2,1,0.9106778858731488,4,7.0,0,0.0,Detchd,1962.0,1.1946754417305403,1.0,352.0,2.11249557097178,3.0,2.0,140,0,0,0,176,0,0.08467418783409197,0.0,None,0,9,2008,WD ,Normal,No,42.03528206398965,-93.67594483454228,1.6890504473556385,4.152584690047416,3.043695525531564,157.89473684210526
531453140,884,5.158362492095249,SPLIT FOYER,RL,1.852687591385505,18.027224169521144,1.0,None,0.9017818831033207,Lvl,AllPub,CulDSac,2.0,SawyerW,Norm,Norm,1Fam,SFoyer,5,7,1983,1983,Gable,CompShg,HdBoard,HdBoard,None,0.0,0.8725028398084707,2.0,CBlock,2.754406441726428,2.4341454443074553,2.7219867696906777,3.1799343302297918,747.0,3.5636002154498656,93.0,0.0,840.0,GasA,2.6953520732144733,1.0,SBrkr,884,0,0,1.0,0.0,1,0,2,1,2.2636393278340137,5,7.0,0,0.0,Attchd,1983.0,2.5752869056400822,2.0,504.0,2.11249557097178,2.2141698787055115,2.0,240,0,0,0,0,0,0.08467418783409197,0.6756228875617447,None,0,12,2007,WD ,Normal,No,42.035634898410905,-93.68522470040688,2.155080103776295,4.5023869416665026,3.5169958054486288,162.89592760180994
907135020,1099,5.158362492095249,1-STORY 1946 & NEWER ALL STYLES,RL,1.8750612633917,18.154525591614853,1.0,None,3.0,Lvl,AllPub,Inside,2.0,CollgCr,Norm,Norm,1Fam,1Story,5,6,1995,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,0.8725028398084707,2.0,PConc,2.754406441726428,2.4341454443074553,1.8576374438380683,3.3676872539035188,0.0,4.119873494213048,0.0,1099.0,1099.0,GasA,4.0,1.0,SBrkr,1099,0,0,0.0,0.0,1,1,3,1,2.2636393278340137,6,7.0,0,0.0,Attchd,1999.0,1.1946754417305403,1.0,352.0,2.11249557097178,3.0,2.0,278,0,0,0,0,0,0.08467418783409197,0.0,None,0,6,2008,WD ,Normal,Yes,42.019887406505454,-93.692729,2.5357276984969657,4.164408735137263,3.870701212379588,131.02820746132852
534252040,1344,5.158362492095249,1-STORY 1946 & NEWER ALL STYLES,RL,1.874677279162954,18.14652781863861,1.0,None,3.0,Lvl,AllPub,Inside,2.0,NAmes,Norm,Norm,1Fam,1Story,5,5,1958,1983,Hip,CompShg,HdBoard,HdBoard,None,0.0,0.8725028398084707,2.0,CBlock,1.2746243075610355,2.4341454443074553,1.8576374438380683,3.1799343302297918,457.0,3.3605852767227464,374.0,193.0,1024.0,GasA,2.191491427869529,1.0,SBrkr,1344,0,0,1.0,0.0,1,0,2,1,0.9106778858731488,6,6.227811504454976,1,1.8756322044586435,Detchd,1970.0,1.1946754417305403,1.0,484.0,2.11249557097178,3.0,2.0,316,28,0,0,0,0,0.08467418783409197,0.6816695427368913,None,0,6,2007,WD ,Normal,Yes,42.04467577213927,-93.62479946563464,1.5432072383063309,3.742649317835378,1.3114951809146531,107.14285714285714
534476080,1150,5.158362492095249,1-STORY 1946 & NEWER ALL STYLES,RL,1.9030899869919435,18.18167123432769,1.0,None,3.0,Lvl,AllPub,Inside,2.0,NAmes,Norm,Norm,1Fam,1Story,5,6,1955,1955,Hip,CompShg,HdBoard,HdBoard,BrkFace,176.0,0.8725028398084707,1.4825494664808143,CBlock,1.2746243075610355,2.4341454443074553,1.8576374438380683,2.7052722588006533,368.0,4.119873494213048,0.0,710.0,1078.0,GasA,4.0,1.0,SBrkr,1150,0,0,1.0,0.0,1,0,2,1,0.9106778858731488,6,7.0,0,0.0,Attchd,1955.0,3.0,1.0,288.0,2.11249557097178,3.0,2.0,0,0,0,0,175,0,0.08467418783409197,0.6756228875617447,None,0,10,2007,WD ,Normal,No,42.036215286105424,-93.62374100000001,1.218781331165408,3.1572635193289,0.7413069252645891,125.21739130434784
535377090,1056,5.158362492095249,DUPLEX - ALL STYLES AND AGES,RL,1.8061799739838869,17.101008966817716,1.0,None,3.0,Lvl,AllPub,Inside,2.0,OldTown,Norm,Norm,Duplex,SFoyer,6,5,1980,1980,Gable,CompShg,Plywood,Plywood,None,0.0,0.8725028398084707,2.0,CBlock,1.2746243075610355,2.4341454443074553,1.8576374438380683,6.0,1056.0,4.119873494213048,0.0,0.0,1056.0,GasA,2.6953520732144733,1.0,SBrkr,1056,0,0,2.0,0.0,0,0,0,2,0.9106778858731488,4,7.0,0,0.0,Detchd,1980.0,1.1946754417305403,2.0,576.0,2.11249557097178,3.0,2.0,264,56,0,0,0,0,0.08467418783409197,0.1022177495188724,Shed,600,6,2010,WD ,Normal,No,42.03710803509143,-93.61104458874253,1.8417266194107351,3.2675114863188788,0.8241052011090756,136.36363636363637
908102170,1196,5.158362492095249,1-STORY 1946 & NEWER ALL STYLES,RL,1.7781512503836436,18.338717051608892,1.0,None,0.9017818831033207,Low,AllPub,CulDSac,2.0,Edwards,Norm,Norm,1Fam,1Story,5,6,1968,1968,Gable,CompShg,MetalSd,MetalSd,None,0.0,0.8725028398084707,2.0,CBlock,2.754406441726428,2.4341454443074553,4.0,3.1799343302297918,1070.0,4.119873494213048,0.0,126.0,1196.0,GasA,2.191491427869529,1.0,SBrkr,1196,0,0,1.0,0.0,1,0,3,1,0.9106778858731488,6,7.0,0,0.0,Attchd,1968.0,2.5752869056400822,1.0,336.0,2.11249557097178,3.0,2.0,257,0,168,0,0,0,0.08467418783409197,0.6756228875617447,None,0,6,2010,WD ,Normal,No,42.02066305806104,-93.67758147209969,1.7672630267030427,3.5354084920783566,3.090402562790324,120.40133779264214
531477040,2020,5.158362492095249,DUPLEX - ALL STYLES AND AGES,RH,1.7781512503836436,17.723423555143313,1.0,None,3.0,Lvl,AllPub,Inside,2.0,SawyerW,Feedr,Norm,Duplex,1Story,5,5,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,320.0,0.8725028398084707,2.0,Slab,0.0,0.3782424304582994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GasA,2.191491427869529,1.0,SBrkr,2020,0,0,0.0,0.0,2,0,4,2,0.9106778858731488,10,7.0,2,1.8756322044586435,Detchd,1977.0,1.1946754417305403,2.0,630.0,2.11249557097178,3.0,2.0,0,0,0,0,0,0,0.08467418783409197,0.0,None,0,10,2007,WD ,Normal,No,42.037015999999994,-93.67867394444444,1.8603691752479927,4.335504467362588,3.2066236960749057,71.2871287128713
527455100,1456,5.158362492095249,2-STORY PUD - 1946 & NEWER,RL,1.3802112417116061,13.529447510447627,1.0,None,3.0,Lvl,AllPub,Inside,2.0,NPkVill,Norm,Norm,Twnhs,2Story,6,5,1976,1976,Gable,CompShg,Plywood,Brk Cmn,None,0.0,0.8725028398084707,2.0,CBlock,2.754406441726428,2.4341454443074553,1.8576374438380683,3.1799343302297918,70.0,4.119873494213048,0.0,785.0,855.0,GasA,2.6953520732144733,1.0,SBrkr,855,601,0,0.0,0.0,2,1,3,1,0.9106778858731488,6,7.0,1,1.8756322044586435,Attchd,1976.0,2.5752869056400822,2.0,460.0,2.11249557097178,3.0,2.0,0,28,0,0,0,0,0.08467418783409197,0.0,None,0,7,2006,WD ,Normal,No,42.05030841544594,-93.62565939713714,1.8286125671209208,4.132892737589409,1.6990931700281915,98.9010989010989
905300020,904,5.158362492095249,SPLIT OR MULTI-LEVEL,RL,1.877307342556431,18.39247205384509,1.0,None,3.0,Lvl,AllPub,Inside,2.0,Sawyer,Norm,Norm,1Fam,SLvl,5,8,1970,1970,Hip,CompShg,HdBoard,HdBoard,None,0.0,0.8725028398084707,1.4825494664808143,PConc,2.754406441726428,2.4341454443074553,2.7219867696906777,3.1799343302297918,704.0,4.119873494213048,0.0,160.0,864.0,GasA,4.0,1.0,SBrkr,904,0,0,0.0,0.0,1,0,3,1,2.2636393278340137,5,7.0,0,0.0,2Types,1979.0,1.1946754417305403,3.0,912.0,2.11249557097178,3.0,2.0,143,0,0,0,0,0,0.08467418783409197,0.6756228875617447,None,0,6,2008,WD ,Normal,No,42.02944706382978,-93.67826268085106,1.733189995253981,3.94872370709508,3.1074626883999685,159.2920353982301
902328100,1690,5.158362492095249,2.5 STORY ALL AGES,RM,1.8129133566428557,17.901526487958826,1.0,None,0.9017818831033207,Bnk,AllPub,Corner,2.0,OldTown,Norm,Norm,1Fam,2.5Unf,7,6,1916,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,0.8725028398084707,2.0,BrkTil,1.2746243075610355,2.4341454443074553,1.8576374438380683,3.3676872539035188,0.0,4.119873494213048,0.0,815.0,815.0,GasA,4.0,1.0,SBrkr,815,875,0,0.0,0.0,1,0,3,1,0.9106778858731488,7,7.0,1,2.2533270170006707,Detchd,1916.0,1.1946754417305403,1.0,225.0,2.11249557097178,3.0,2.0,0,0,330,0,0,0,0.08467418783409197,0.0,None,0,7,2006,ConLw,Normal,Yes,42.02806730612245,-93.61530573469388,1.5097499787672417,2.6171159725675066,0.18269490356696225,85.20710059171597
903205085,1167,5.158362492095249,1-STORY 1945 & OLDER,RL,1.9912260756924949,17.855203654533447,1.0,None,0.9017818831033207,Lvl,AllPub,Inside,2.0,BrkSide,Norm,Norm,1Fam,1Story,5,5,1920,1950,Gable,CompShg,Stucco,Stucco,None,0.0,0.8725028398084707,0.4254076329113543,BrkTil,1.2746243075610355,2.4341454443074553,1.8576374438380683,2.7052722588006533,645.0,4.119873494213048,0.0,270.0,915.0,GasA,2.191491427869529,1.0,SBrkr,1167,0,0,0.0,0.0,1,0,3,1,0.9106778858731488,6,6.015734585389197,1,2.2533270170006707,Detchd,1972.0,1.1946754417305403,2.0,495.0,2.11249557097178,3.0,2.0,0,0,216,0,126,0,0.08467418783409197,0.0,None,0,5,2007,WD ,Normal,Yes,42.03215358773583,-93.62723363218142,0.942547060507104,2.8879693993219666,0.6203877401751261,123.39331619537278
532353030,1211,5.158362492095249,1-STORY 1946 & NEWER ALL STYLES,RL,1.877307342556431,18.049657397871886,1.0,None,0.9017818831033207,Lvl,AllPub,Inside,2.0,Sawyer,Norm,Norm,1Fam,1Story,5,6,1962,2002,Hip,CompShg,HdBoard,HdBoard,None,0.0,0.8725028398084707,2.0,CBlock,1.2746243075610355,2.4341454443074553,1.8576374438380683,2.7052722588006533,612.0,4.119873494213048,0.0,252.0,864.0,GasA,2.6953520732144733,1.0,SBrkr,1211,0,0,0.0,0.0,1,0,2,1,0.9106778858731488,6,6.227811504454976,1,1.8756322044586435,Detchd,1972.0,1.1946754417305403,2.0,576.0,2.11249557097178,3.0,2.0,161,0,0,0,0,0,0.08467418783409197,0.6756228875617447,None,0,3,2006,WD ,Normal,Yes,42.03536472396376,-93.67601192089813,1.6940653329002873,4.159136409898227,3.0482325489458537,118.90999174236168
907290180,848,5.158362492095249,1-STORY PUD (Planned Unit Development) - 1946 & NEWER,RM,1.8449674054872067,15.64262048230283,1.0,None,3.0,Lvl,AllPub,Inside,2.0,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,170.0,1.8265931494113017,2.0,PConc,2.754406441726428,2.4341454443074553,2.7219867696906777,6.0,685.0,4.119873494213048,0.0,163.0,848.0,GasA,4.0,1.0,SBrkr,848,0,0,1.0,0.0,1,0,1,1,2.2636393278340137,4,7.0,0,0.0,Attchd,2003.0,3.0,2.0,420.0,2.11249557097178,3.0,2.0,140,0,0,0,0,0,0.08467418783409197,0.0,None,0,6,2009,WD ,Normal,Yes,42.016283422984316,-93.68125140538807,2.0477108397494868,3.5280439040714526,3.3277376872454574,169.81132075471697
532376090,1696,5.158060793936605,1-STORY 1946 & NEWER ALL STYLES,RL,1.6020599913279625,19.43616659552565,1.0,None,0.9017818831033207,Lvl,AllPub,CulDSac,2.0,Sawyer,RRAe,Norm,1Fam,1Story,5,5,1962,1962,Gable,CompShg,HdBoard,HdBoard,None,0.0,0.8725028398084707,1.4825494664808143,CBlock,1.2746243075610355,2.4341454443074553,1.8576374438380683,3.3676872539035188,0.0,4.119873494213048,0.0,1140.0,1140.0,GasA,2.191491427869529,1.0,SBrkr,1696,0,0,0.0,0.0,1,1,3,1,0.9106778858731488,8,6.49325756947896,1,1.8756322044586435,Attchd,1962.0,2.5752869056400822,1.0,349.0,2.11249557097178,3.0,2.0,0,30,0,0,0,0,0.08467418783409197,0.0,None,0,3,2007,WD ,Normal,No,42.03477656100864,-93.66951124378872,1.3644971066682687,3.9119224918343614,2.7126444510480314,84.84669811320755
527452060,958,5.157607853361668,1-STORY PUD (Planned Unit Development) - 1946 & NEWER,RL,1.4297522800024083,15.973733606501385,1.0,None,0.9017818831033207,Lvl,AllPub,Inside,2.0,NPkVill,Norm,Norm,TwnhsE,1Story,6,6,1976,1976,Gable,CompShg,Plywood,Plywood,None,0.0,0.8725028398084707,2.0,CBlock,2.754406441726428,2.4341454443074553,1.8576374438380683,2.4364887050400963,958.0,4.119873494213048,0.0,0.0,958.0,GasA,2.191491427869529,1.0,SBrkr,958,0,0,0.0,0.0,2,0,2,1,0.9106778858731488,5,7.0,0,0.0,Attchd,1976.0,2.5752869056400822,2.0,440.0,2.11249557097178,3.0,2.0,0,60,0,0,0,0,0.08467418783409197,0.0,None,0,10,2009,WD ,Normal,No,42.050717,-93.627284,1.809835220834676,4.1655993631366846,1.7474711233582674,150.05219206680584
907290170,848,5.157607853361668,1-STORY PUD (Planned Unit Development) - 1946 & NEWER,RM,1.8449674054872067,15.64262048230283,1.0,None,3.0,Lvl,AllPub,Inside,2.0,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,170.0,1.8265931494113017,2.0,PConc,2.754406441726428,2.4341454443074553,2.7219867696906777,6.0,672.0,4.119873494213048,0.0,176.0,848.0,GasA,4.0,1.0,SBrkr,848,0,0,1.0,0.0,1,0,1,1,2.2636393278340137,4,7.0,0,0.0,Attchd,2003.0,3.0,2.0,420.0,2.11249557097178,3.0,2.0,140,0,0,0,0,0,0.08467418783409197,0.0,None,0,4,2010,WD ,Normal,No,42.016283933986564,-93.6812110617612,2.0457870082577396,3.5262688945503786,3.3256999243207415,169.51650943396226
535403190,951,5.156851901070012,1-STORY 1946 & NEWER ALL STYLES,RL,1.7923916894982541,17.562265012863723,1.0,None,3.0,Lvl,AllPub,Inside,2.0,NAmes,Norm,Norm,1Fam,1Story,6,9,1958,2007,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,1.8265931494113017,1.4825494664808143,CBlock,1.2746243075610355,2.4341454443074553,2.4316970238237707,6.0,745.0,4.119873494213048,0.0,206.0,951.0,GasA,2.6953520732144733,1.0,SBrkr,951,0,0,1.0,0.0,1,0,2,1,2.2636393278340137,6,7.0,0,0.0,Detchd,1985.0,1.1946754417305403,2.0,480.0,2.11249557097178,3.0,2.0,0,0,42,0,0,0,0.08467418783409197,0.0,Shed,450,9,2009,WD ,Normal,Yes,42.038347653061216,-93.60870085714285,1.9847841844737721,3.374340661705717,0.9562922079244368,150.89379600420608
905107140,1285,5.156851901070012,1-STORY 1946 & NEWER ALL STYLES,RL,1.8512583487190752,17.640365475201765,1.0,None,3.0,Lvl,AllPub,Inside,2.0,Sawyer,Norm,Norm,1Fam,1Story,6,5,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,148.0,0.8725028398084707,2.0,CBlock,1.2746243075610355,2.4341454443074553,1.8576374438380683,3.3676872539035188,0.0,4.119873494213048,0.0,660.0,660.0,GasA,4.0,1.0,SBrkr,1285,0,0,0.0,0.0,1,1,3,1,0.9106778858731488,7,7.0,1,1.8756322044586435,Attchd,1977.0,2.5752869056400822,2.0,528.0,2.11249557097178,3.0,2.0,138,0,0,0,0,0,0.08467418783409197,0.6756228875617447,None,0,4,2007,WD ,Normal,No,42.03066861357932,-93.67203865632428,1.4224501668456009,3.781882850790004,2.7957077325853232,111.67315175097276
531363050,1158,5.156851901070012,1-STORY 1946 & NEWER ALL STYLES,RL,1.7993405494535817,17.340956743861476,1.0,None,3.0,Lvl,AllPub,Inside,2.0,SawyerW,Norm,Norm,1Fam,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,0.8725028398084707,2.0,PConc,2.754406441726428,2.4341454443074553,1.8576374438380683,3.3676872539035188,0.0,4.119873494213048,0.0,1158.0,1158.0,GasA,4.0,1.0,SBrkr,1158,0,0,0.0,0.0,1,1,3,1,2.2636393278340137,5,7.0,0,0.0,None,2004.0,0.0,0.0,0.0,0.2510801201739916,0.0,2.0,0,50,0,0,0,0,0.08467418783409197,0.0,None,0,8,2009,WD ,Normal,No,42.037777709879755,-93.69201438274948,2.5307734311609256,4.858826806326352,3.8882494379664774,123.92055267702936
907202130,1268,5.156851901070012,1-STORY 1946 & NEWER ALL STYLES,RL,1.8449674054872067,18.066771076687502,1.0,None,0.9017818831033207,Lvl,AllPub,CulDSac,1.0809763062605158,CollgCr,Norm,Norm,1Fam,1Story,5,7,1977,1989,Gable,CompShg,HdBoard,Plywood,None,0.0,0.8725028398084707,2.0,CBlock,2.754406441726428,3.0,2.7219867696906777,3.1799343302297918,196.0,4.119873494213048,0.0,1072.0,1268.0,GasA,2.191491427869529,1.0,SBrkr,1268,0,0,0.0,0.0,1,1,3,1,2.2636393278340137,5,7.0,0,0.0,Detchd,1978.0,1.1946754417305403,1.0,252.0,2.11249557097178,3.0,2.0,173,0,0,0,0,0,0.08467418783409197,0.0,None,0,10,2009,WD ,Normal,Yes,42.0198516,-93.68782843396221,2.2908833252964,3.94476281203344,3.620614350478632,113.17034700315456
534125120,1152,5.156700552582016,1-STORY 1946 & NEWER ALL STYLES,RL,1.8920946026904804,18.87598147989367,1.0,None,3.0,Lvl,AllPub,Inside,2.0,NWAmes,RRAn,Norm,1Fam,1Story,6,6,1968,1968,Gable,CompShg,MetalSd,MetalSd,BrkFace,41.0,0.8725028398084707,2.0,CBlock,1.2746243075610355,2.4341454443074553,1.8576374438380683,3.3676872539035188,0.0,4.119873494213048,0.0,912.0,912.0,GasA,4.0,1.0,SBrkr,1152,0,0,1.0,0.0,1,1,3,1,0.9106778858731488,7,7.0,0,0.0,Attchd,1968.0,2.5752869056400822,2.0,412.0,2.11249557097178,3.0,2.0,0,126,0,0,0,0,0.08467418783409197,0.0,None,0,9,2007,CWD,Normal,No,42.04647587612449,-93.63453451948163,1.3829221157014782,3.9170451663714583,1.6278955796095769,124.52256944444444
527402150,981,5.156094630639426,1-STORY 1946 & NEWER ALL STYLES,RL,1.874677279162954,18.503881890139073,1.0,None,0.9017818831033207,Lvl,AllPub,Corner,2.0,NAmes,Norm,Norm,1Fam,1Story,6,5,1971,1971,Hip,CompShg,Plywood,Plywood,None,0.0,0.8725028398084707,2.0,CBlock,1.2746243075610355,2.4341454443074553,1.8576374438380683,3.1799343302297918,282.0,3.5636002154498656,35.0,664.0,981.0,GasA,2.191491427869529,1.0,SBrkr,981,0,0,1.0,0.0,1,1,3,1,0.9106778858731488,5,7.0,0,0.0,Detchd,1979.0,1.1946754417305403,2.0,576.0,2.11249557097178,3.0,2.0,0,312,40,0,0,0,0.08467418783409197,0.0,None,0,3,2007,WD ,Normal,No,42.05526655102041,-93.62635424489795,2.1095762163789082,4.476394418056877,2.040759634076873,146.02446483180432
923204140,1632,5.155336037465061,DUPLEX - ALL STYLES AND AGES,RL,2.0,21.72049761936969,1.0,None,3.0,Low,AllPub,Inside,2.0,Mitchel,Norm,Norm,Duplex,1Story,5,4,1967,1967,Gable,CompShg,HdBoard,Plywood,None,0.0,0.8725028398084707,2.0,CBlock,1.2746243075610355,2.4341454443074553,2.7219867696906777,3.3676872539035188,0.0,4.119873494213048,0.0,1632.0,1632.0,GasA,2.191491427869529,1.0,SBrkr,1632,0,0,0.0,0.0,2,0,4,2,0.9106778858731488,8,7.0,0,0.0,Attchd,1967.0,1.1946754417305403,2.0,576.0,2.11249557097178,3.0,0.7617944366025604,0,0,0,0,0,0,0.08467418783409197,0.0,None,0,6,2007,WD ,Normal,No,41.99308116084478,-93.60743936126562,3.073384621395632,0.7750037561055266,2.360394227689292,87.62254901960785
534202030,1214,5.155336037465061,1-STORY 1946 & NEWER ALL STYLES,RL,1.874677279162954,18.44518307617746,1.0,None,0.9017818831033207,Lvl,AllPub,Corner,2.0,NAmes,Norm,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,MetalSd,MetalSd,BrkFace,196.0,0.8725028398084707,2.0,CBlock,1.2746243075610355,2.4341454443074553,1.8576374438380683,2.7052722588006533,695.0,4.119873494213048,0.0,519.0,1214.0,GasA,2.191491427869529,1.0,SBrkr,1214,0,0,0.0,0.0,2,0,3,1,0.9106778858731488,5,7.0,1,0.8521619699819087,Attchd,1967.0,2.5752869056400822,1.0,318.0,2.11249557097178,3.0,2.0,0,111,0,0,0,0,0.08467418783409197,0.0,None,0,7,2007,WD ,Normal,No,42.04823265416526,-93.62666747171784,1.6801198472825556,3.99250345693474,1.5739430447111185,117.79242174629324
907290240,848,5.155336037465061,1-STORY PUD (Planned Unit Development) - 1946 & NEWER,RM,1.8449674054872067,15.636285598375395,1.0,None,3.0,Lvl,AllPub,Inside,2.0,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,169.0,1.8265931494113017,2.0,PConc,2.754406441726428,2.4341454443074553,2.7219867696906777,6.0,662.0,4.119873494213048,0.0,186.0,848.0,GasA,4.0,1.0,SBrkr,848,0,0,1.0,0.0,1,0,1,1,2.2636393278340137,3,7.0,0,0.0,Attchd,2004.0,2.5752869056400822,2.0,420.0,2.11249557097178,3.0,2.0,160,0,0,0,0,0,0.08467418783409197,0.0,None,0,5,2010,WD ,Normal,No,42.016272436436154,-93.6821187933657,2.0891439400365965,3.5662855471461214,3.3715610430993053,168.6320754716981
535152070,1144,5.155336037465061,SPLIT OR MULTI-LEVEL,RL,1.845098040014257,17.626280762742855,1.0,None,3.0,Lvl,AllPub,Inside,2.0,NAmes,Norm,Norm,1Fam,SLvl,5,6,1959,1959,Gable,CompShg,HdBoard,HdBoard,BrkFace,128.0,0.8725028398084707,1.4825494664808143,CBlock,1.2746243075610355,2.4341454443074553,2.7219867696906777,3.1799343302297918,748.0,2.846509497886503,294.0,102.0,1144.0,GasA,2.191491427869529,1.0,SBrkr,1144,0,0,1.0,0.0,1,0,3,1,0.9106778858731488,6,7.0,1,1.8756322044586435,Attchd,1959.0,2.5752869056400822,1.0,796.0,2.11249557097178,3.0,2.0,86,0,0,0,0,0,0.08467418783409197,0.0,None,0,3,2006,WD ,Normal,No,42.043950501913415,-93.61760348302398,1.7780129172641863,3.697181614638105,1.2143474045472882,125.0
907126050,990,5.155336037465061,1-STORY 1946 & NEWER ALL STYLES,RL,1.8129133566428557,18.237907586761718,1.0,None,3.0,Low,AllPub,Inside,1.0809763062605158,CollgCr,Norm,Norm,1Fam,1Story,5,7,1994,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,0.8725028398084707,1.4825494664808143,PConc,1.2746243075610355,2.4341454443074553,1.8576374438380683,3.1799343302297918,755.0,4.119873494213048,0.0,235.0,990.0,GasA,4.0,1.0,SBrkr,990,0,0,1.0,0.0,1,0,3,1,0.9106778858731488,5,7.0,0,0.0,Attchd,1995.0,2.5752869056400822,1.0,440.0,2.11249557097178,3.0,2.0,66,0,0,0,92,0,0.08467418783409197,0.0,None,0,10,2009,WD ,Normal,No,42.02116936396077,-93.69231014980758,2.4966833722612805,4.18958137953151,3.839992414137113,144.44444444444446
534202170,1568,5.155336037465061,1-STORY 1946 & NEWER ALL STYLES,RL,1.9030899869919435,18.18167123432769,1.0,None,3.0,Lvl,AllPub,Inside,2.0,NAmes,Norm,Norm,1Fam,1Story,5,5,1967,1967,Hip,CompShg,HdBoard,HdBoard,None,0.0,0.8725028398084707,2.0,CBlock,1.2746243075610355,2.4341454443074553,1.8576374438380683,3.3676872539035188,0.0,4.119873494213048,0.0,1568.0,1568.0,GasA,2.191491427869529,1.0,SBrkr,1568,0,0,0.0,0.0,1,1,3,1,0.9106778858731488,7,7.0,0,0.0,Attchd,1967.0,1.1946754417305403,2.0,440.0,2.11249557097178,3.0,2.0,160,40,0,0,0,0,0.08467418783409197,0.0,None,0,3,2009,COD,Normal,No,42.04657956494262,-93.62643257544443,1.5931995214301606,3.877898925280866,1.4612363959763786,91.19897959183672
527453160,1456,5.155336037465061,2-STORY PUD - 1946 & NEWER,RL,1.3802112417116061,13.69300740329168,1.0,None,3.0,Lvl,AllPub,FR2,2.0,NPkVill,Norm,Norm,TwnhsE,2Story,6,6,1975,1975,Gable,CompShg,Plywood,Brk Cmn,None,0.0,0.8725028398084707,2.0,CBlock,2.754406441726428,2.4341454443074553,1.8576374438380683,3.1799343302297918,286.0,3.5636002154498656,294.0,275.0,855.0,GasA,2.6953520732144733,1.0,SBrkr,855,601,0,0.0,0.0,2,1,4,1,0.9106778858731488,7,7.0,0,0.0,Attchd,1975.0,2.5752869056400822,2.0,460.0,2.11249557097178,3.0,2.0,0,0,0,0,0,0,0.08467418783409197,0.0,None,0,5,2008,WD ,Normal,No,42.05068691960442,-93.62615838123915,1.837328832673596,4.160205903032368,1.7305520139690431,98.21428571428572
